<strong>[2023-03-10 14:19:18,918-root-INFO]</strong> Initialize parameter<br>
<strong>[2023-03-10 14:20:02,315-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/gomi_shigen/shinshisetsu_seibi/selection/jigyousyasentei.html<br>
<strong>[2023-03-10 14:20:02,330-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/gomi_shigen/shinshisetsu_seibi/selection/shinsakohyo.html<br>
<strong>[2023-03-10 14:20:02,434-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/gomi_shigen/shinshisetsu_seibi/selection/seibijigyou.html<br>
<strong>[2023-03-10 14:20:02,444-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/index.html<br>
<strong>[2023-03-10 14:20:02,448-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/01.html<br>
<strong>[2023-03-10 14:20:02,461-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/index.html<br>
<strong>[2023-03-10 14:20:02,475-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/corporatetax/index.html<br>
<strong>[2023-03-10 14:20:02,481-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/gomi_shigen/shinshisetsu_seibi/selection/nyusatsu.html<br>
<strong>[2023-03-10 14:20:02,489-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/abk10002000320.html<br>
<strong>[2023-03-10 14:20:02,502-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/index.html<br>
<strong>[2023-03-10 14:20:02,564-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/index.html<br>
<strong>[2023-03-10 14:20:02,639-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/index.html<br>
<strong>[2023-03-10 14:20:02,657-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shomei/jyutakuyoukaoku.html<br>
<strong>[2023-03-10 14:20:02,663-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/internetkobai/shuryo.html<br>
<strong>[2023-03-10 14:20:02,669-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_consul/zeimu_yoyaku.html<br>
<strong>[2023-03-10 14:20:02,675-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shomei/zeisyomeikoufu.html<br>
<strong>[2023-03-10 14:20:02,682-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/internetkobai/abk1000200041.html<br>
<strong>[2023-03-10 14:20:02,742-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/declaration/tsuchisyo_henko.html<br>
<strong>[2023-03-10 14:20:02,748-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/nouzei_no_yuuyo.html<br>
<strong>[2023-03-10 14:20:02,755-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shomei/ichiran.html<br>
<strong>[2023-03-10 14:20:02,762-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/tainougaku.html<br>
<strong>[2023-03-10 14:20:02,771-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/kyoutsuunouzei.html<br>
<strong>[2023-03-10 14:20:02,777-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/tainou.html<br>
<strong>[2023-03-10 14:20:02,782-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/noukigen.html<br>
<strong>[2023-03-10 14:20:02,868-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/declaration/shinsei_shinkoku.html<br>
<strong>[2023-03-10 14:20:02,896-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/yubinkyoku.html<br>
<strong>[2023-03-10 14:20:02,901-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/keigen.html<br>
<strong>[2023-03-10 14:20:02,907-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/corporatetax/houjinzeiwari.html<br>
<strong>[2023-03-10 14:20:02,913-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/corporatetax/abk10002000320151225.html<br>
<strong>[2023-03-10 14:20:02,922-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/corporatetax/about_houjin.html<br>
<strong>[2023-03-10 14:20:02,929-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/eltax.html<br>
<strong>[2023-03-10 14:20:02,936-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/abk10002000320171025.html<br>
<strong>[2023-03-10 14:20:03,020-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/koutekinenkin.html<br>
<strong>[2023-03-10 14:20:03,027-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/hari_kyu.html<br>
<strong>[2023-03-10 14:20:03,034-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/abk0428155813164.html<br>
<strong>[2023-03-10 14:20:03,052-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/jyusinhiyoujyosei.html<br>
<strong>[2023-03-10 14:20:03,065-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/shisei/keikauhoushin/kenkofukushi/kokuho-keikaku/dai2ki-datahealtplan.html<br>
<strong>[2023-03-10 14:20:03,072-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/kenshin_shidou.html<br>
<strong>[2023-03-10 14:20:03,077-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/Polypharmacy.html<br>
<strong>[2023-03-10 14:20:03,156-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/ningen_doc.html<br>
<strong>[2023-03-10 14:20:03,166-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/hojoseido/Self-medication.html<br>
<strong>[2023-03-10 14:20:03,190-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/h28kojinjyumin.html<br>
<strong>[2023-03-10 14:20:03,196-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/yuuiyo1.html<br>
<strong>[2023-03-10 14:20:03,203-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/jyotoshotoku.html<br>
<strong>[2023-03-10 14:20:03,212-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/koronasyoumeisyo.html<br>
<strong>[2023-03-10 14:20:03,216-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/about-shinnkokusho.html<br>
<strong>[2023-03-10 14:20:03,221-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/houjinkorona20200521.html<br>
<strong>[2023-03-10 14:20:03,306-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/mynumbercardtax.html<br>
<strong>[2023-03-10 14:20:03,313-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/invoicenumber.html<br>
<strong>[2023-03-10 14:20:03,315-root-INFO]</strong> Detail Page s4: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/invoicenumber.html<br>
<strong>[2023-03-10 14:20:03,329-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/abk10002000320200811.html<br>
<strong>[2023-03-10 14:20:03,336-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/sentakukazei.html<br>
<strong>[2023-03-10 14:20:03,343-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/tax_reform04.html<br>
<strong>[2023-03-10 14:20:03,349-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/soukatuhyo20191129.html<br>
<strong>[2023-03-10 14:20:03,401-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/tax_info/zeinoshinkoku.html<br>
<strong>[2023-03-10 14:20:03,449-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/abk100020003201.html<br>
<strong>[2023-03-10 14:20:03,459-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kenko/koukikoureisha/seido/hari_kyu.html<br>
<strong>[2023-03-10 14:20:03,466-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/shotoku_shinkoku.html<br>
<strong>[2023-03-10 14:20:03,472-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/corporatetax/abk10002000320.html<br>
<strong>[2023-03-10 14:20:03,526-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/koteishinnsa.html<br>
<strong>[2023-03-10 14:20:03,585-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/abk100020003202.html<br>
<strong>[2023-03-10 14:20:03,590-root-INFO]</strong> Detail Page s4: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/abk100020003202.html<br>
<strong>[2023-03-10 14:20:03,601-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kenko/kenkou/seijin/kenshin_soudan/kihonkenkokensa.html<br>
<strong>[2023-03-10 14:20:03,610-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/genmen.html<br>
<strong>[2023-03-10 14:20:03,616-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/about.html<br>
<strong>[2023-03-10 14:20:03,625-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/kazeihyoujyun.html<br>
<strong>[2023-03-10 14:20:03,633-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/shikenminzei/about_kojin.html<br>
<strong>[2023-03-10 14:20:03,648-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/hyoukagaku.html<br>
<strong>[2023-03-10 14:20:03,658-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/keisanrei.html<br>
<strong>[2023-03-10 14:20:03,713-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/shidou.html<br>
<strong>[2023-03-10 14:20:03,750-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/shokyakushisan.html<br>
<strong>[2023-03-10 14:20:03,759-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/chibanzu/index.html<br>
<strong>[2023-03-10 14:20:03,769-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/yonnrinnbagi.html<br>
<strong>[2023-03-10 14:20:03,774-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/kogatatokusyu.html<br>
<strong>[2023-03-10 14:20:03,802-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/abk10002000320160824.html<br>
<strong>[2023-03-10 14:20:03,874-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/tatemono.html<br>
<strong>[2023-03-10 14:20:03,882-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/keijizeiritugenmen.html<br>
<strong>[2023-03-10 14:20:03,891-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/kannkyouseinouwari.html<br>
<strong>[2023-03-10 14:20:03,896-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/abk20201021.html<br>
<strong>[2023-03-10 14:20:03,902-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/denndoukikkuboudo.html<br>
<strong>[2023-03-10 14:20:03,910-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/20210316161523188.html<br>
<strong>[2023-03-10 14:20:03,927-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/kouhou20221222.html<br>
<strong>[2023-03-10 14:20:04,015-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/abkcreditcard.html<br>
<strong>[2023-03-10 14:20:04,021-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/nouzei.html<br>
<strong>[2023-03-10 14:20:04,030-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/lightvehicle/keijitourokuhaisyahe.html<br>
<strong>[2023-03-10 14:20:04,038-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/webkouza.html<br>
<strong>[2023-03-10 14:20:04,128-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/penalty.html<br>
<strong>[2023-03-10 14:20:04,147-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/gyomuitaku.html<br>
<strong>[2023-03-10 14:20:04,157-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/minor.html<br>
<strong>[2023-03-10 14:20:04,162-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/smartphonepayment.html<br>
<strong>[2023-03-10 14:20:04,169-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/shisei/shiyakusho/gyosei_center.html<br>
<strong>[2023-03-10 14:20:04,178-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/payment/hohou.html<br>
<strong>[2023-03-10 14:20:04,232-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/chibanzu/chibanzu-eturan/index.html<br>
<strong>[2023-03-10 14:20:04,294-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/sinseisyanomi/index.html<br>
<strong>[2023-03-10 14:20:04,299-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/pasupoto1121.html<br>
<strong>[2023-03-10 14:20:04,306-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/index.html<br>
<strong>[2023-03-10 14:20:04,316-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/passportinfo.html<br>
<strong>[2023-03-10 14:20:04,332-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/agent.html<br>
<strong>[2023-03-10 14:20:04,366-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/passportdownload.html<br>
<strong>[2023-03-10 14:20:04,443-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/gomi_sumai_pet/sumai/benjo/index.html<br>
<strong>[2023-03-10 14:20:04,449-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_seido/index.html<br>
<strong>[2023-03-10 14:20:04,457-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/sanshutsu_noufu/index.html<br>
<strong>[2023-03-10 14:20:04,467-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kyufu/index.html<br>
<strong>[2023-03-10 14:20:04,472-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_kanyu/index.html<br>
<strong>[2023-03-10 14:20:04,489-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_info/index.html<br>
<strong>[2023-03-10 14:20:04,547-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/zeikin/property/chibanzu/chibanzu-eturan/tibanzueturan.html<br>
<strong>[2023-03-10 14:20:04,558-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/shisei/kojinjohohogo/gyosei_shiryoshitsu/tantouka_naiyou/yuushoukankou.html<br>
<strong>[2023-03-10 14:20:04,583-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/izokukiso/index.html<br>
<strong>[2023-03-10 14:20:04,591-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/shogaikiso/index.html<br>
<strong>[2023-03-10 14:20:04,597-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/roureikiso.html<br>
<strong>[2023-03-10 14:20:04,602-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/kikin.html<br>
<strong>[2023-03-10 14:20:04,609-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/noufu_menjo/index.html<br>
<strong>[2023-03-10 14:20:04,624-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/seido_tetsuduki/index.html<br>
<strong>[2023-03-10 14:20:04,677-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/yuusou.html<br>
<strong>[2023-03-10 14:20:04,682-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/koronamennjyo.html<br>
<strong>[2023-03-10 14:20:04,718-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/missing.html<br>
<strong>[2023-03-10 14:20:04,729-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/kisaizikou.html<br>
<strong>[2023-03-10 14:20:04,734-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/teisei.html<br>
<strong>[2023-03-10 14:20:04,741-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/kirikae.html<br>
<strong>[2023-03-10 14:20:04,746-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/zouho.html<br>
<strong>[2023-03-10 14:20:04,757-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/toriatsukai/sinki.html<br>
<strong>[2023-03-10 14:20:04,812-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/sinseisyanomi/revocation.html<br>
<strong>[2023-03-10 14:20:04,817-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/jumin/passport/sinseisyanomi/residence.html<br>
<strong>[2023-03-10 14:20:04,860-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kyufu/itibufutankinmenjo.html<br>
<strong>[2023-03-10 14:20:04,866-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kyufu/gairainenkan.html<br>
<strong>[2023-03-10 14:20:04,874-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kyufu/iryohi.html<br>
<strong>[2023-03-10 14:20:04,880-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_info/kokuho_madokonzatsu.html<br>
<strong>[2023-03-10 14:20:04,886-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kyufu/kougakukaigogassan.html<br>
<strong>[2023-03-10 14:20:04,941-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_info/kokuho_nouzeitsuchi.html<br>
<strong>[2023-03-10 14:20:04,948-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_info/kokuho_kanpukinsagi.html<br>
<strong>[2023-03-10 14:20:04,989-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/kokuho/kokuho_kanyu/kokuho_todokede.html<br>
<strong>[2023-03-10 14:20:04,996-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/noufu_menjo/sannzennsanngo.html<br>
<strong>[2023-03-10 14:20:05,005-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/noufu_menjo/menjo.html<br>
<strong>[2023-03-10 14:20:05,012-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/seido_tetsuduki/soushitsu.html<br>
<strong>[2023-03-10 14:20:05,017-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/nenkin/shogaikiso/tokubetsu.html<br>
